sep=;
"Series";"Time";"Value"
"Birgit_room";"2021-10-01T16:50:53+02:00";590.39501953125
"Birgit_room";"2021-10-01T16:50:55+02:00";590.0521240234375
"Birgit_room";"2021-10-01T16:50:57+02:00";588.9946899414062
"Birgit_room";"2021-10-01T16:50:59+02:00";588.5982055664062
"Birgit_room";"2021-10-01T16:51:02+02:00";587.3579711914062
"Birgit_room";"2021-10-01T16:51:04+02:00";587.0828247070312
"Birgit_room";"2021-10-01T16:51:06+02:00";585.86328125
"Birgit_room";"2021-10-01T16:51:09+02:00";586.3021240234375
"Birgit_room";"2021-10-01T16:51:11+02:00";585.7408447265625
"Birgit_room";"2021-10-01T16:51:13+02:00";585.7467651367188
"Birgit_room";"2021-10-01T16:51:15+02:00";586.406982421875
"Birgit_room";"2021-10-01T16:51:18+02:00";586.7930908203125
"Birgit_room";"2021-10-01T16:51:20+02:00";586.7496948242188
"Birgit_room";"2021-10-01T16:51:22+02:00";585.6448974609375
"Birgit_room";"2021-10-01T16:51:25+02:00";585.949951171875
"Birgit_room";"2021-10-01T16:51:27+02:00";585.62451171875
"Birgit_room";"2021-10-01T16:51:29+02:00";586.15234375
"Birgit_room";"2021-10-01T16:51:31+02:00";586.3656005859375
"Birgit_room";"2021-10-01T16:51:34+02:00";585.969482421875
"Birgit_room";"2021-10-01T16:51:36+02:00";585.611083984375
"Birgit_room";"2021-10-01T16:51:38+02:00";585.2050170898438
"Birgit_room";"2021-10-01T16:51:40+02:00";584.6796875
"Birgit_room";"2021-10-01T16:51:43+02:00";585.2861328125
"Birgit_room";"2021-10-01T16:51:45+02:00";585.6481323242188
"Birgit_room";"2021-10-01T16:51:47+02:00";585.43212890625
"Birgit_room";"2021-10-01T16:51:50+02:00";585.6815795898438
"Birgit_room";"2021-10-01T16:51:52+02:00";585.5359497070312
"Birgit_room";"2021-10-01T16:51:54+02:00";584.764404296875
"Birgit_room";"2021-10-01T16:51:56+02:00";584.6834106445312
"Birgit_room";"2021-10-01T16:51:59+02:00";584.5123291015625
"Birgit_room";"2021-10-01T16:52:01+02:00";584.4705810546875
"Birgit_room";"2021-10-01T16:52:03+02:00";584.11279296875
"Birgit_room";"2021-10-01T16:52:06+02:00";584.9179077148438
"Birgit_room";"2021-10-01T16:52:08+02:00";584.9137573242188
"Birgit_room";"2021-10-01T16:52:10+02:00";585.1421508789062
"Birgit_room";"2021-10-01T16:52:12+02:00";585.5592651367188
"Birgit_room";"2021-10-01T16:52:15+02:00";585.5322875976562
"Birgit_room";"2021-10-01T16:52:17+02:00";585.2859497070312
"Birgit_room";"2021-10-01T16:52:19+02:00";586.0693359375
"Birgit_room";"2021-10-01T16:52:22+02:00";585.664306640625
"Birgit_room";"2021-10-01T16:52:24+02:00";585.46142578125
"Birgit_room";"2021-10-01T16:52:26+02:00";584.9826049804688
"Birgit_room";"2021-10-01T16:52:28+02:00";584.9764404296875
"Birgit_room";"2021-10-01T16:52:31+02:00";584.8428955078125
"Birgit_room";"2021-10-01T16:52:33+02:00";584.8999633789062
"Birgit_room";"2021-10-01T16:52:35+02:00";584.18701171875
"Birgit_room";"2021-10-01T16:52:37+02:00";584.6422729492188
"Birgit_room";"2021-10-01T16:52:40+02:00";584.9612426757812
"Birgit_room";"2021-10-01T16:52:42+02:00";585.6953735351562
"Birgit_room";"2021-10-01T16:52:44+02:00";586.2631225585938
"Birgit_room";"2021-10-01T16:52:47+02:00";586.4364624023438
"Birgit_room";"2021-10-01T16:52:49+02:00";585.9850463867188
"Birgit_room";"2021-10-01T16:52:51+02:00";585.9102783203125
"Birgit_room";"2021-10-01T16:52:53+02:00";586.4325561523438
"Birgit_room";"2021-10-01T16:52:56+02:00";586.1607055664062
"Birgit_room";"2021-10-01T16:52:58+02:00";586.3317260742188
"Birgit_room";"2021-10-01T16:53:00+02:00";585.9991455078125
"Birgit_room";"2021-10-01T16:53:03+02:00";585.9552001953125
"Birgit_room";"2021-10-01T16:53:05+02:00";586.7792358398438
"Birgit_room";"2021-10-01T16:53:07+02:00";586.8837280273438
"Birgit_room";"2021-10-01T16:53:09+02:00";586.2391357421875
"Birgit_room";"2021-10-01T16:53:12+02:00";586.030029296875
"Birgit_room";"2021-10-01T16:53:14+02:00";585.4591674804688
"Birgit_room";"2021-10-01T16:53:16+02:00";585.6068115234375
"Birgit_room";"2021-10-01T16:53:18+02:00";585.6085815429688
"Birgit_room";"2021-10-01T16:53:21+02:00";585.4296264648438
"Birgit_room";"2021-10-01T16:53:23+02:00";585.06298828125
"Birgit_room";"2021-10-01T16:53:25+02:00";584.8976440429688
"Birgit_room";"2021-10-01T16:53:28+02:00";585.1990356445312
"Birgit_room";"2021-10-01T16:53:30+02:00";585.6622924804688
"Birgit_room";"2021-10-01T16:53:32+02:00";585.341064453125
"Birgit_room";"2021-10-01T16:53:34+02:00";585.5086669921875
"Birgit_room";"2021-10-01T16:53:37+02:00";585.4749145507812
"Birgit_room";"2021-10-01T16:53:39+02:00";584.9374389648438
"Birgit_room";"2021-10-01T16:53:41+02:00";584.535400390625
"Birgit_room";"2021-10-01T16:53:44+02:00";584.0531616210938
"Birgit_room";"2021-10-01T16:53:46+02:00";584.3385009765625
"Birgit_room";"2021-10-01T16:53:48+02:00";584.7880249023438
"Birgit_room";"2021-10-01T16:53:50+02:00";584.3447875976562
"Birgit_room";"2021-10-01T16:53:53+02:00";584.0652465820312
"Birgit_room";"2021-10-01T16:53:55+02:00";584.0255737304688
"Birgit_room";"2021-10-01T16:53:57+02:00";584.3821411132812
"Birgit_room";"2021-10-01T16:53:59+02:00";584.6126708984375
"Birgit_room";"2021-10-01T16:54:02+02:00";584.6679077148438
"Birgit_room";"2021-10-01T16:54:04+02:00";583.9334106445312
"Birgit_room";"2021-10-01T16:54:06+02:00";584.0396728515625
"Birgit_room";"2021-10-01T16:54:09+02:00";583.7720336914062
"Birgit_room";"2021-10-01T16:54:11+02:00";583.384521484375
"Birgit_room";"2021-10-01T16:54:13+02:00";583.0931396484375
"Birgit_room";"2021-10-01T16:54:15+02:00";582.8668212890625
"Birgit_room";"2021-10-01T16:54:18+02:00";582.5618286132812
"Birgit_room";"2021-10-01T16:54:20+02:00";583.0751342773438
"Birgit_room";"2021-10-01T16:54:22+02:00";583.087158203125
"Birgit_room";"2021-10-01T16:54:24+02:00";582.31396484375
"Birgit_room";"2021-10-01T16:54:27+02:00";582.9024658203125
"Birgit_room";"2021-10-01T16:54:29+02:00";582.6504516601562
"Birgit_room";"2021-10-01T16:54:31+02:00";582.0997314453125
"Birgit_room";"2021-10-01T16:54:34+02:00";582.6091918945312
"Birgit_room";"2021-10-01T16:54:36+02:00";583.2128295898438
"Birgit_room";"2021-10-01T16:54:38+02:00";583.4020385742188
"Birgit_room";"2021-10-01T16:54:40+02:00";584.488525390625
"Birgit_room";"2021-10-01T16:54:43+02:00";584.52197265625
"Birgit_room";"2021-10-01T16:54:45+02:00";584.6994018554688
"Birgit_room";"2021-10-01T16:54:47+02:00";584.7581176757812
"Birgit_room";"2021-10-01T16:54:50+02:00";584.7210083007812
"Birgit_room";"2021-10-01T16:54:52+02:00";584.5635375976562
"Birgit_room";"2021-10-01T16:54:54+02:00";585.3882446289062
"Birgit_room";"2021-10-01T16:54:56+02:00";585.4436645507812
"Birgit_room";"2021-10-01T16:54:59+02:00";585.201416015625
"Birgit_room";"2021-10-01T16:55:01+02:00";584.3981323242188
"Birgit_room";"2021-10-01T16:55:03+02:00";584.3526611328125
"Birgit_room";"2021-10-01T16:55:05+02:00";584.63037109375
"Birgit_room";"2021-10-01T16:55:08+02:00";584.6243286132812
"Birgit_room";"2021-10-01T16:55:10+02:00";584.1815795898438
"Birgit_room";"2021-10-01T16:55:12+02:00";583.8980102539062
"Birgit_room";"2021-10-01T16:55:15+02:00";584.1734619140625
"Birgit_room";"2021-10-01T16:55:17+02:00";583.709228515625
"Birgit_room";"2021-10-01T16:55:19+02:00";583.1168212890625
"Birgit_room";"2021-10-01T16:55:21+02:00";583.0439453125
"Birgit_room";"2021-10-01T16:55:24+02:00";582.1234130859375
"Birgit_room";"2021-10-01T16:55:26+02:00";581.8872680664062
"Birgit_room";"2021-10-01T16:55:28+02:00";581.995361328125
"Birgit_room";"2021-10-01T16:55:31+02:00";582.0699462890625
"Birgit_room";"2021-10-01T16:55:33+02:00";582.056640625
"Birgit_room";"2021-10-01T16:55:35+02:00";582.3909912109375
"Birgit_room";"2021-10-01T16:55:37+02:00";582.996826171875
"Birgit_room";"2021-10-01T16:55:40+02:00";583.4512329101562
"Birgit_room";"2021-10-01T16:55:42+02:00";583.7717895507812
"Birgit_room";"2021-10-01T16:55:44+02:00";583.6954956054688
"Birgit_room";"2021-10-01T16:55:46+02:00";584.1815795898438
"Birgit_room";"2021-10-01T16:55:49+02:00";584.1024169921875
"Birgit_room";"2021-10-01T16:55:51+02:00";584.1873168945312
"Birgit_room";"2021-10-01T16:55:53+02:00";583.8350219726562
"Birgit_room";"2021-10-01T16:55:56+02:00";583.5300903320312
"Birgit_room";"2021-10-01T16:55:58+02:00";583.2130737304688
"Birgit_room";"2021-10-01T16:56:00+02:00";583.34716796875
"Birgit_room";"2021-10-01T16:56:02+02:00";582.1962280273438
"Birgit_room";"2021-10-01T16:56:05+02:00";581.987548828125
"Birgit_room";"2021-10-01T16:56:07+02:00";583.0026245117188
"Birgit_room";"2021-10-01T16:56:09+02:00";582.6246948242188
"Birgit_room";"2021-10-01T16:56:11+02:00";582.2489013671875
"Birgit_room";"2021-10-01T16:56:14+02:00";582.9691772460938
"Birgit_room";"2021-10-01T16:56:16+02:00";584.00390625
"Birgit_room";"2021-10-01T16:56:18+02:00";583.637939453125
"Birgit_room";"2021-10-01T16:56:21+02:00";582.9259643554688
"Birgit_room";"2021-10-01T16:56:23+02:00";582.858642578125
"Birgit_room";"2021-10-01T16:56:25+02:00";583.7190551757812
"Birgit_room";"2021-10-01T16:56:27+02:00";583.2721557617188
"Birgit_room";"2021-10-01T16:56:30+02:00";583.6657104492188
"Birgit_room";"2021-10-01T16:56:32+02:00";584.0137329101562
"Birgit_room";"2021-10-01T16:56:34+02:00";583.8824462890625
"Birgit_room";"2021-10-01T16:56:36+02:00";583.8193969726562
"Birgit_room";"2021-10-01T16:56:39+02:00";584.4727172851562
"Birgit_room";"2021-10-01T16:56:41+02:00";583.9925537109375
"Birgit_room";"2021-10-01T16:56:43+02:00";584.289794921875
"Birgit_room";"2021-10-01T16:56:46+02:00";583.9448852539062
"Birgit_room";"2021-10-01T16:56:48+02:00";584.0531616210938
"Birgit_room";"2021-10-01T16:56:50+02:00";583.3883056640625
"Birgit_room";"2021-10-01T16:56:52+02:00";582.1937866210938
"Birgit_room";"2021-10-01T16:56:55+02:00";581.735595703125
"Birgit_room";"2021-10-01T16:56:57+02:00";581.5513305664062
"Birgit_room";"2021-10-01T16:56:59+02:00";581.8969116210938
"Birgit_room";"2021-10-01T16:57:02+02:00";581.8579711914062
"Birgit_room";"2021-10-01T16:57:04+02:00";582.4163818359375
"Birgit_room";"2021-10-01T16:57:06+02:00";582.5970458984375
"Birgit_room";"2021-10-01T16:57:08+02:00";582.3040161132812
"Birgit_room";"2021-10-01T16:57:11+02:00";581.8240966796875
"Birgit_room";"2021-10-01T16:57:13+02:00";581.8949584960938
"Birgit_room";"2021-10-01T16:57:15+02:00";581.4078369140625
"Birgit_room";"2021-10-01T16:57:17+02:00";581.1339721679688
"Birgit_room";"2021-10-01T16:57:20+02:00";581.0537719726562
"Birgit_room";"2021-10-01T16:57:22+02:00";580.8278198242188
"Birgit_room";"2021-10-01T16:57:24+02:00";580.047607421875
"Birgit_room";"2021-10-01T16:57:27+02:00";579.9434204101562
"Birgit_room";"2021-10-01T16:57:29+02:00";579.9276123046875
"Birgit_room";"2021-10-01T16:57:31+02:00";579.5170288085938
"Birgit_room";"2021-10-01T16:57:33+02:00";579.3755493164062
"Birgit_room";"2021-10-01T16:57:36+02:00";579.8091430664062
"Birgit_room";"2021-10-01T16:57:38+02:00";580.265625
"Birgit_room";"2021-10-01T16:57:40+02:00";580.32470703125
"Birgit_room";"2021-10-01T16:57:42+02:00";580.8121337890625
"Birgit_room";"2021-10-01T16:57:45+02:00";580.7550048828125
"Birgit_room";"2021-10-01T16:57:47+02:00";580.342041015625
"Birgit_room";"2021-10-01T16:57:49+02:00";580.3518676757812
"Birgit_room";"2021-10-01T16:57:52+02:00";580.4225463867188
"Birgit_room";"2021-10-01T16:57:54+02:00";581.0182495117188
"Birgit_room";"2021-10-01T16:57:56+02:00";581.1265258789062
"Birgit_room";"2021-10-01T16:57:58+02:00";581.1322021484375
"Birgit_room";"2021-10-01T16:58:01+02:00";581.0203247070312
"Birgit_room";"2021-10-01T16:58:03+02:00";580.1653442382812
"Birgit_room";"2021-10-01T16:58:05+02:00";579.8626098632812
"Birgit_room";"2021-10-01T16:58:08+02:00";579.5206298828125
"Birgit_room";"2021-10-01T16:58:10+02:00";579.5285034179688
"Birgit_room";"2021-10-01T16:58:12+02:00";580.2418212890625
"Birgit_room";"2021-10-01T16:58:14+02:00";580.1238403320312
"Birgit_room";"2021-10-01T16:58:17+02:00";580.705810546875
"Birgit_room";"2021-10-01T16:58:19+02:00";580.1931762695312
"Birgit_room";"2021-10-01T16:58:21+02:00";580.2083740234375
"Birgit_room";"2021-10-01T16:58:23+02:00";580.1712646484375
"Birgit_room";"2021-10-01T16:58:26+02:00";579.7505493164062
"Birgit_room";"2021-10-01T16:58:28+02:00";579.4970703125
"Birgit_room";"2021-10-01T16:58:30+02:00";579.4421997070312
"Birgit_room";"2021-10-01T16:58:33+02:00";579.2869873046875
"Birgit_room";"2021-10-01T16:58:35+02:00";578.9119262695312
"Birgit_room";"2021-10-01T16:58:37+02:00";579.8212280273438
"Birgit_room";"2021-10-01T16:58:39+02:00";579.7427368164062
"Birgit_room";"2021-10-01T16:58:42+02:00";579.715087890625
"Birgit_room";"2021-10-01T16:58:44+02:00";579.198486328125
"Birgit_room";"2021-10-01T16:58:46+02:00";578.9981079101562
"Birgit_room";"2021-10-01T16:58:49+02:00";579.0944213867188
"Birgit_room";"2021-10-01T16:58:51+02:00";578.5090942382812
"Birgit_room";"2021-10-01T16:58:53+02:00";578.5405883789062
"Birgit_room";"2021-10-01T16:58:55+02:00";578.1045532226562
"Birgit_room";"2021-10-01T16:58:58+02:00";577.8748168945312
"Birgit_room";"2021-10-01T16:59:00+02:00";578.3460693359375
"Birgit_room";"2021-10-01T16:59:02+02:00";578.59375
"Birgit_room";"2021-10-01T16:59:04+02:00";578.88818359375
"Birgit_room";"2021-10-01T16:59:07+02:00";578.4130249023438
"Birgit_room";"2021-10-01T16:59:09+02:00";578.0614624023438
"Birgit_room";"2021-10-01T16:59:11+02:00";577.9141845703125
"Birgit_room";"2021-10-01T16:59:14+02:00";577.4888305664062
"Birgit_room";"2021-10-01T16:59:16+02:00";577.5333862304688
"Birgit_room";"2021-10-01T16:59:18+02:00";577.757080078125
"Birgit_room";"2021-10-01T16:59:20+02:00";577.6314697265625
"Birgit_room";"2021-10-01T16:59:23+02:00";577.80029296875
"Birgit_room";"2021-10-01T16:59:25+02:00";577.8534545898438
"Birgit_room";"2021-10-01T16:59:27+02:00";577.5902709960938
"Birgit_room";"2021-10-01T16:59:29+02:00";577.5628662109375
"Birgit_room";"2021-10-01T16:59:32+02:00";577.5803833007812
"Birgit_room";"2021-10-01T16:59:34+02:00";577.3017578125
"Birgit_room";"2021-10-01T16:59:36+02:00";577.058349609375
"Birgit_room";"2021-10-01T16:59:39+02:00";577.052490234375
"Birgit_room";"2021-10-01T16:59:41+02:00";577.3017578125
"Birgit_room";"2021-10-01T16:59:43+02:00";577.513671875
"Birgit_room";"2021-10-01T16:59:45+02:00";577.5177001953125
"Birgit_room";"2021-10-01T16:59:48+02:00";576.958251953125
"Birgit_room";"2021-10-01T16:59:50+02:00";577.1446533203125
"Birgit_room";"2021-10-01T16:59:52+02:00";577.4901123046875
"Birgit_room";"2021-10-01T16:59:55+02:00";577.7216796875
"Birgit_room";"2021-10-01T16:59:57+02:00";577.875
"Birgit_room";"2021-10-01T16:59:59+02:00";577.7179565429688
"Birgit_room";"2021-10-01T17:00:01+02:00";577.6060180664062
"Birgit_room";"2021-10-01T17:00:04+02:00";577.6432495117188
"Birgit_room";"2021-10-01T17:00:06+02:00";577.7178344726562
"Birgit_room";"2021-10-01T17:00:08+02:00";578.3049926757812
"Birgit_room";"2021-10-01T17:00:10+02:00";578.4934692382812
"Birgit_room";"2021-10-01T17:00:13+02:00";578.3305053710938
"Birgit_room";"2021-10-01T17:00:15+02:00";578.3123168945312
"Birgit_room";"2021-10-01T17:00:17+02:00";578.14013671875
"Birgit_room";"2021-10-01T17:00:20+02:00";578.4640502929688
"Birgit_room";"2021-10-01T17:00:22+02:00";579.0845336914062
"Birgit_room";"2021-10-01T17:00:24+02:00";579.2477416992188
"Birgit_room";"2021-10-01T17:00:26+02:00";578.5701293945312
"Birgit_room";"2021-10-01T17:00:29+02:00";578.1478271484375
"Birgit_room";"2021-10-01T17:00:31+02:00";578.232421875
"Birgit_room";"2021-10-01T17:00:33+02:00";578.6604614257812
"Birgit_room";"2021-10-01T17:00:35+02:00";578.5623168945312
"Birgit_room";"2021-10-01T17:00:38+02:00";578.5818481445312
"Birgit_room";"2021-10-01T17:00:40+02:00";578.5701293945312
"Birgit_room";"2021-10-01T17:00:42+02:00";578.383544921875
"Birgit_room";"2021-10-01T17:00:45+02:00";579.4088745117188
"Birgit_room";"2021-10-01T17:00:47+02:00";579.1847534179688
"Birgit_room";"2021-10-01T17:00:49+02:00";579.4266357421875
"Birgit_room";"2021-10-01T17:00:51+02:00";580.0847778320312
"Birgit_room";"2021-10-01T17:00:54+02:00";580.1317138671875
"Birgit_room";"2021-10-01T17:00:56+02:00";579.762451171875
"Birgit_room";"2021-10-01T17:00:58+02:00";580.2732543945312
"Birgit_room";"2021-10-01T17:01:01+02:00";580.1199340820312
"Birgit_room";"2021-10-01T17:01:03+02:00";579.3477783203125
"Birgit_room";"2021-10-01T17:01:05+02:00";579.9708251953125
"Birgit_room";"2021-10-01T17:01:07+02:00";578.8671875
"Birgit_room";"2021-10-01T17:01:10+02:00";578.3794555664062
"Birgit_room";"2021-10-01T17:01:12+02:00";578.8253173828125
"Birgit_room";"2021-10-01T17:01:14+02:00";579.243896484375
"Birgit_room";"2021-10-01T17:01:16+02:00";579.4874877929688
"Birgit_room";"2021-10-01T17:01:19+02:00";578.9805297851562
"Birgit_room";"2021-10-01T17:01:21+02:00";579.0792846679688
"Birgit_room";"2021-10-01T17:01:23+02:00";578.955078125
"Birgit_room";"2021-10-01T17:01:26+02:00";578.9830322265625
"Birgit_room";"2021-10-01T17:01:28+02:00";578.4029541015625
"Birgit_room";"2021-10-01T17:01:30+02:00";578.7939453125
"Birgit_room";"2021-10-01T17:01:32+02:00";578.3305053710938
"Birgit_room";"2021-10-01T17:01:35+02:00";578.6602783203125
"Birgit_room";"2021-10-01T17:01:37+02:00";578.5738525390625
"Birgit_room";"2021-10-01T17:01:39+02:00";578.687744140625
"Birgit_room";"2021-10-01T17:01:41+02:00";578.9727172851562
"Birgit_room";"2021-10-01T17:01:44+02:00";578.833251953125
"Birgit_room";"2021-10-01T17:01:46+02:00";579.5148315429688
"Birgit_room";"2021-10-01T17:01:48+02:00";579.8900146484375
"Birgit_room";"2021-10-01T17:01:51+02:00";580.0452270507812
"Birgit_room";"2021-10-01T17:01:53+02:00";579.4186401367188
"Birgit_room";"2021-10-01T17:01:55+02:00";578.4678955078125
"Birgit_room";"2021-10-01T17:01:57+02:00";578.234130859375
"Birgit_room";"2021-10-01T17:02:00+02:00";577.9534301757812
"Birgit_room";"2021-10-01T17:02:02+02:00";577.3919677734375
"Birgit_room";"2021-10-01T17:02:04+02:00";577.5529174804688
"Birgit_room";"2021-10-01T17:02:07+02:00";577.7786865234375
"Birgit_room";"2021-10-01T17:02:09+02:00";577.5589599609375
"Birgit_room";"2021-10-01T17:02:11+02:00";577.0464477539062
"Birgit_room";"2021-10-01T17:02:13+02:00";577.2210693359375
"Birgit_room";"2021-10-01T17:02:16+02:00";577.6981811523438
"Birgit_room";"2021-10-01T17:02:18+02:00";578.17724609375
"Birgit_room";"2021-10-01T17:02:20+02:00";578.9984130859375
"Birgit_room";"2021-10-01T17:02:22+02:00";579.3673706054688
"Birgit_room";"2021-10-01T17:02:25+02:00";579.7998046875
"Birgit_room";"2021-10-01T17:02:27+02:00";579.8922729492188
"Birgit_room";"2021-10-01T17:02:29+02:00";580.4896240234375
"Birgit_room";"2021-10-01T17:02:32+02:00";580.7589111328125
"Birgit_room";"2021-10-01T17:02:34+02:00";580.126220703125
"Birgit_room";"2021-10-01T17:02:36+02:00";581.23828125
"Birgit_room";"2021-10-01T17:02:38+02:00";581.1226196289062
"Birgit_room";"2021-10-01T17:02:41+02:00";581.6138916015625
"Birgit_room";"2021-10-01T17:02:43+02:00";582.3733520507812
"Birgit_room";"2021-10-01T17:02:45+02:00";582.0365600585938
"Birgit_room";"2021-10-01T17:02:47+02:00";581.3482666015625
"Birgit_room";"2021-10-01T17:02:50+02:00";581.7120971679688
"Birgit_room";"2021-10-01T17:02:52+02:00";581.0967407226562
"Birgit_room";"2021-10-01T17:02:54+02:00";580.26318359375
"Birgit_room";"2021-10-01T17:02:57+02:00";580.2077026367188
"Birgit_room";"2021-10-01T17:02:59+02:00";579.8912963867188
"Birgit_room";"2021-10-01T17:03:01+02:00";580.7188720703125
"Birgit_room";"2021-10-01T17:03:03+02:00";581.7888793945312
"Birgit_room";"2021-10-01T17:03:06+02:00";582.7191772460938
"Birgit_room";"2021-10-01T17:03:08+02:00";582.7646484375
"Birgit_room";"2021-10-01T17:03:10+02:00";582.8015747070312
"Birgit_room";"2021-10-01T17:03:13+02:00";583.0144653320312
"Birgit_room";"2021-10-01T17:03:15+02:00";582.805908203125
"Birgit_room";"2021-10-01T17:03:17+02:00";583.2606201171875
"Birgit_room";"2021-10-01T17:03:19+02:00";582.3966674804688
"Birgit_room";"2021-10-01T17:03:22+02:00";581.0751953125
"Birgit_room";"2021-10-01T17:03:24+02:00";580.2592163085938
"Birgit_room";"2021-10-01T17:03:26+02:00";579.2905883789062
"Birgit_room";"2021-10-01T17:03:28+02:00";578.3162841796875
"Birgit_room";"2021-10-01T17:03:31+02:00";576.6807861328125
"Birgit_room";"2021-10-01T17:03:33+02:00";573.5067749023438
"Birgit_room";"2021-10-01T17:03:35+02:00";569.3815307617188
"Birgit_room";"2021-10-01T17:03:38+02:00";567.9042358398438
"Birgit_room";"2021-10-01T17:03:40+02:00";572.2708740234375
"Birgit_room";"2021-10-01T17:03:42+02:00";570.86572265625
"Birgit_room";"2021-10-01T17:03:44+02:00";572.2034301757812
"Birgit_room";"2021-10-01T17:03:47+02:00";570.3248901367188
"Birgit_room";"2021-10-01T17:03:49+02:00";571.7276000976562
"Birgit_room";"2021-10-01T17:03:51+02:00";570.9085693359375
"Birgit_room";"2021-10-01T17:03:53+02:00";573.9049682617188
"Birgit_room";"2021-10-01T17:03:56+02:00";576.8045043945312
"Birgit_room";"2021-10-01T17:03:58+02:00";572.9970703125
"Birgit_room";"2021-10-01T17:04:00+02:00";573.1539306640625
"Birgit_room";"2021-10-01T17:04:03+02:00";572.0369262695312
"Birgit_room";"2021-10-01T17:04:05+02:00";573.5048217773438
"Birgit_room";"2021-10-01T17:04:07+02:00";573.9686279296875
"Birgit_room";"2021-10-01T17:04:09+02:00";574.9833984375
"Birgit_room";"2021-10-01T17:04:12+02:00";574.3715209960938
"Birgit_room";"2021-10-01T17:04:14+02:00";573.421630859375
"Birgit_room";"2021-10-01T17:04:16+02:00";574.13134765625
"Birgit_room";"2021-10-01T17:04:19+02:00";572.67578125
"Birgit_room";"2021-10-01T17:04:21+02:00";571.9508666992188
"Birgit_room";"2021-10-01T17:04:23+02:00";572.5346069335938
"Birgit_room";"2021-10-01T17:04:25+02:00";574.549072265625
"Birgit_room";"2021-10-01T17:04:28+02:00";575.664306640625
"Birgit_room";"2021-10-01T17:04:30+02:00";576.0664672851562
"Birgit_room";"2021-10-01T17:04:32+02:00";575.96044921875
"Birgit_room";"2021-10-01T17:04:34+02:00";574.6187133789062
"Birgit_room";"2021-10-01T17:04:37+02:00";574.4186401367188
"Birgit_room";"2021-10-01T17:04:39+02:00";573.6558837890625
"Birgit_room";"2021-10-01T17:04:41+02:00";572.6925659179688
"Birgit_room";"2021-10-01T17:04:44+02:00";572.4349365234375
"Birgit_room";"2021-10-01T17:04:46+02:00";572.81201171875
"Birgit_room";"2021-10-01T17:04:48+02:00";573.0797119140625
"Birgit_room";"2021-10-01T17:04:50+02:00";573.6305541992188
"Birgit_room";"2021-10-01T17:04:53+02:00";573.6949462890625
"Birgit_room";"2021-10-01T17:04:55+02:00";573.8756103515625
"Birgit_room";"2021-10-01T17:04:57+02:00";572.7504272460938
"Birgit_room";"2021-10-01T17:04:59+02:00";572.3613891601562
"Birgit_room";"2021-10-01T17:05:02+02:00";571.1859741210938
"Birgit_room";"2021-10-01T17:05:04+02:00";571.3820190429688
"Birgit_room";"2021-10-01T17:05:06+02:00";572.2858276367188
"Birgit_room";"2021-10-01T17:05:09+02:00";572.564208984375
"Birgit_room";"2021-10-01T17:05:11+02:00";573.60107421875
"Birgit_room";"2021-10-01T17:05:13+02:00";574.297119140625
"Birgit_room";"2021-10-01T17:05:15+02:00";574.5970458984375
"Birgit_room";"2021-10-01T17:05:18+02:00";575.362060546875
"Birgit_room";"2021-10-01T17:05:20+02:00";575.7603149414062
"Birgit_room";"2021-10-01T17:05:22+02:00";576.710205078125
"Birgit_room";"2021-10-01T17:05:25+02:00";576.9888916015625
"Birgit_room";"2021-10-01T17:05:27+02:00";576.6140747070312
"Birgit_room";"2021-10-01T17:05:29+02:00";576.2968139648438
"Birgit_room";"2021-10-01T17:05:31+02:00";576.6257934570312
"Birgit_room";"2021-10-01T17:05:34+02:00";577.3782348632812
"Birgit_room";"2021-10-01T17:05:36+02:00";578.2631225585938
"Birgit_room";"2021-10-01T17:05:38+02:00";578.392822265625
"Birgit_room";"2021-10-01T17:05:40+02:00";579.5303955078125
"Birgit_room";"2021-10-01T17:05:43+02:00";578.7835693359375
"Birgit_room";"2021-10-01T17:05:45+02:00";577.6851806640625
"Birgit_room";"2021-10-01T17:05:47+02:00";577.1824951171875
"Birgit_room";"2021-10-01T17:05:50+02:00";576.3954467773438
"Birgit_room";"2021-10-01T17:05:52+02:00";574.8904418945312
"Birgit_room";"2021-10-01T17:05:54+02:00";575.1326293945312
"Birgit_room";"2021-10-01T17:05:56+02:00";574.4873046875
"Birgit_room";"2021-10-01T17:05:59+02:00";575.7869873046875
"Birgit_room";"2021-10-01T17:06:01+02:00";575.73486328125
"Birgit_room";"2021-10-01T17:06:03+02:00";576.74951171875
"Birgit_room";"2021-10-01T17:06:05+02:00";576.9928588867188
"Birgit_room";"2021-10-01T17:06:08+02:00";576.9221801757812
"Birgit_room";"2021-10-01T17:06:10+02:00";577.0772094726562
"Birgit_room";"2021-10-01T17:06:12+02:00";577.660400390625
"Birgit_room";"2021-10-01T17:06:15+02:00";577.7866821289062
"Birgit_room";"2021-10-01T17:06:17+02:00";578.0557250976562
"Birgit_room";"2021-10-01T17:06:19+02:00";577.729736328125
"Birgit_room";"2021-10-01T17:06:21+02:00";578.0692749023438
"Birgit_room";"2021-10-01T17:06:24+02:00";578.2833251953125
"Birgit_room";"2021-10-01T17:06:26+02:00";578.16552734375
"Birgit_room";"2021-10-01T17:06:28+02:00";579.155517578125
"Birgit_room";"2021-10-01T17:06:31+02:00";578.9359130859375
"Birgit_room";"2021-10-01T17:06:33+02:00";578.7073364257812
